koi_period,koi_duration,koi_depth,koi_prad,koi_model_snr,koi_impact,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disposition,koi_disposition_encoded
226.8904775,7.558,3140.0,4.53,46.8,0.731,5067.0,4.585,0.75,15.859,0,0,0,0,CONFIRMED,0
1.956811408,2.1958,24900.0,21.58,125.4,1.091,5209.0,4.657,0.603,15.533,0,1,0,0,FALSE POSITIVE,2
2.688899233,2.11275,37500.0,12.04,1011.6,0.001,4820.0,4.667,0.639,15.766,0,0,0,0,CANDIDATE,1
9.439459486,2.8979,3040.0,4.16,175.2,0.049,5097.0,4.597,0.779,15.067,0,0,0,0,CONFIRMED,0
11.52306746,3.8757,507.0,3.13,142.0,0.0,5644.0,4.162,1.411,12.346,0,0,0,0,CONFIRMED,0
20.47748843,2.8364,1380.0,2.92,52.7,0.497,5097.0,4.597,0.779,15.067,0,0,0,0,CONFIRMED,0
3.336123113,1.9616,516.0,1.74,41.6,0.252,5097.0,4.597,0.779,15.067,0,0,0,0,CONFIRMED,0
8.01078456,2.312,1330.0,1.72,48.5,0.192,3713.0,4.779,0.47,15.847,0,0,0,0,CONFIRMED,0
12.07134205,4.3224,759.0,1.29,31.0,0.014,3713.0,4.779,0.47,15.847,0,0,0,0,CONFIRMED,0
20.99587872,2.6333,767.0,1.3,18.2,0.228,3713.0,4.779,0.47,15.847,0,0,0,0,CONFIRMED,0
7.41113177,2.5242,621.0,2.45,50.4,0.712,5849.0,4.517,0.919,15.031,0,0,0,0,CONFIRMED,0
1.000747038,0.9967,1820.0,4.14,147.4,0.908,5472.0,4.499,0.79,15.419,0,1,0,0,FALSE POSITIVE,2
8.884922995,2.07004,16100.0,10.51,388.2,0.069,5332.0,4.5,0.843,15.264,0,0,0,0,CONFIRMED,0
8.09888906,4.20241,6910.0,8.95,435.9,0.018,6214.0,4.442,1.076,15.261,0,0,0,0,CONFIRMED,0
10.00653012,5.344,936.0,3.52,71.9,0.862,6063.0,4.47,1.001,15.063,0,0,0,0,CONFIRMED,0
17.85522168,7.41287,9070.0,13.16,915.7,0.075,6823.0,4.308,1.367,11.353,0,0,0,0,CONFIRMED,0
12.73262407,2.2083,6470.0,4.87,210.5,0.811,3950.0,4.721,0.541,15.75,0,0,0,0,CANDIDATE,1
83.92494032,6.7904,7960.0,4.78,182.1,0.658,3960.0,4.746,0.509,15.754,0,0,0,0,CANDIDATE,1
5.007316661,4.2362,6930.0,6.96,431.4,0.344,5865.0,4.563,0.827,15.813,0,0,0,0,CONFIRMED,0
2.211116989,1.6485,724.0,1.85,42.6,0.69,4500.0,4.656,0.646,15.791,0,0,0,0,CONFIRMED,0
27.9541337,3.95,943.0,1.9,25.4,0.063,4500.0,4.656,0.646,15.791,0,0,0,0,CONFIRMED,0
12.69104387,3.7727,252.0,2.57,60.2,0.008,5869.0,4.024,1.626,12.935,0,0,0,0,CONFIRMED,0
4.409409243,3.8636,12900.0,10.95,85.8,0.028,5600.0,4.368,0.975,15.403,0,1,0,0,FALSE POSITIVE,2
16.23947096,4.0374,2590.0,4.14,123.8,0.043,5191.0,4.564,0.837,15.258,0,0,0,0,CONFIRMED,0
6.308201629,2.9785,1330.0,2.96,86.2,0.03,5191.0,4.564,0.837,15.258,0,0,0,0,CONFIRMED,0
2.052349884,2.0778,14300.0,13.12,1072.1,0.437,5855.0,4.393,1.08,15.257,0,0,0,0,CONFIRMED,0
9.7704486,2.4517,1900.0,2.23,58.0,0.09,3906.0,4.73,0.509,15.777,0,0,0,0,CONFIRMED,0
5.169804269,2.153,1040.0,1.66,41.4,0.351,3906.0,4.73,0.509,15.777,0,0,0,0,CONFIRMED,0
21.22261195,6.5093,366.0,2.48,114.9,0.02,5945.0,4.213,1.302,12.365,0,0,0,0,CONFIRMED,0
20.09017037,4.154,1430.0,2.25,36.9,0.886,3906.0,4.73,0.509,15.777,0,0,0,0,CONFIRMED,0
7.11373257,2.1764,808.0,1.16,44.4,0.334,3561.0,4.855,0.411,15.234,0,0,0,0,CONFIRMED,0
3.306551643,1.8177,509.0,0.91,37.8,0.001,3561.0,4.855,0.411,15.234,0,0,0,0,CONFIRMED,0
15.36845737,2.4714,756.0,1.11,30.9,0.115,3561.0,4.855,0.411,15.234,0,0,0,0,CONFIRMED,0
13.81020318,3.048,1310.0,4.56,46.2,0.791,5942.0,4.327,1.142,15.425,0,0,0,0,CANDIDATE,1
4.093578461,2.5833,539.0,2.85,36.4,0.93,6077.0,4.471,0.999,15.399,0,0,0,0,CONFIRMED,0
105.145959,8.593,685.0,3.43,15.4,0.964,6077.0,4.471,0.999,15.399,0,0,0,0,CONFIRMED,0
10.8484518,2.9993,1680.0,2.34,64.5,0.21,4201.0,4.682,0.591,15.058,0,0,0,0,CONFIRMED,0
6.66833241,1.915,362.0,1.18,14.2,0.644,4201.0,4.682,0.591,15.058,0,0,0,0,CONFIRMED,0
4.082274889,3.23015,17900.0,10.55,1669.1,0.093,5655.0,4.581,0.794,15.198,0,0,0,0,CONFIRMED,0
3.886655224,3.1646,582.0,1.87,48.1,0.649,5662.0,4.61,0.738,15.371,0,0,0,0,CANDIDATE,1
42.1406089,5.083,896.0,1.85,21.6,0.045,4500.0,4.656,0.646,15.791,0,0,0,0,CONFIRMED,0
4.617490562,2.2618,576.0,1.62,28.1,0.649,4500.0,4.656,0.646,15.791,0,0,0,0,CONFIRMED,0
10.19849255,2.4283,634.0,1.75,21.4,0.714,4500.0,4.656,0.646,15.791,0,0,0,0,CONFIRMED,0
5.795063956,3.2496,1690.0,4.33,119.4,0.949,5865.0,4.563,0.827,15.289,0,0,1,0,FALSE POSITIVE,2
7.15681552,2.5882,867.0,2.47,47.7,0.45,5029.0,4.494,0.838,15.46,0,0,0,0,CONFIRMED,0
17.64830851,2.0873,763.0,2.43,23.8,0.653,5029.0,4.494,0.838,15.46,0,0,0,0,CONFIRMED,0
4.14810719,2.535,175.0,1.08,12.9,0.093,5029.0,4.494,0.838,15.46,0,0,0,0,CONFIRMED,0
16.51410989,4.1575,974.0,2.72,55.9,0.395,5527.0,4.488,0.866,15.223,0,0,0,0,CONFIRMED,0
30.1329298,5.172,1020.0,3.14,44.8,0.839,5527.0,4.488,0.866,15.223,0,0,0,0,CONFIRMED,0
4.79090809,2.603,251.0,1.36,21.2,0.11,5527.0,4.488,0.866,15.223,0,0,0,0,CONFIRMED,0
31.71981013,4.819,363.0,3.09,63.1,0.125,5869.0,4.024,1.626,12.935,0,0,0,0,CONFIRMED,0
99.6415962,4.448,953.0,2.64,22.7,0.028,5527.0,4.488,0.866,15.223,0,0,0,0,CONFIRMED,0
4.708326451,3.16114,7910.0,10.6,633.4,0.061,5560.0,4.246,1.21,15.113,0,0,0,0,CONFIRMED,0
16.37198661,3.8449,4150.0,540.37,54.5,9.303,4187.0,4.656,0.592,15.654,0,0,1,1,FALSE POSITIVE,2
5.392026903,2.9804,1150.0,2.68,77.4,0.314,5198.0,4.589,0.801,15.651,0,0,0,0,CONFIRMED,0
2.494170338,1.1221,864.0,2.42,69.2,0.095,5569.0,4.566,0.829,15.251,0,0,0,0,CANDIDATE,1
6.491682808,4.301,7160.0,9.66,502.3,0.535,6123.0,4.413,1.107,15.649,0,0,0,0,CONFIRMED,0
3.044770796,10.0134,1700.0,24.54,203.5,1.252,5525.0,4.603,0.753,15.621,0,1,1,1,FALSE POSITIVE,2
3.855603916,3.2179,16700.0,13.61,1173.9,0.348,6033.0,4.46,1.046,15.272,0,0,0,0,CONFIRMED,0
3.855599139,3.183,1030.0,3.57,90.1,0.864,5936.0,4.501,0.965,15.054,0,0,1,1,FALSE POSITIVE,2
38.47876629,5.04169,23500.0,13.26,1077.8,0.003,5510.0,4.539,0.879,13.779,0,1,0,0,CONFIRMED,0
37.60166128,8.30604,59100.0,27.22,1667.3,0.408,6140.0,4.354,1.096,15.505,0,1,0,0,FALSE POSITIVE,2
3.314947362,1.8007,1400.0,3.94,123.5,0.799,5609.0,4.481,0.944,15.142,0,0,0,0,CONFIRMED,0
6.71969089,3.0231,970.0,4.37,45.4,0.985,5931.0,4.479,0.866,15.172,0,1,0,0,FALSE POSITIVE,2
39.6431552,6.5292,15700.0,10.98,690.3,0.062,5231.0,4.455,0.9,15.011,0,0,0,0,CONFIRMED,0
51.42598578,16.9422,66100.0,29.66,1843.8,0.203,6257.0,4.41,1.147,15.631,0,1,0,0,FALSE POSITIVE,2
21.80451611,3.4097,1140.0,2.6,49.9,0.751,5481.0,4.629,0.708,15.067,0,0,0,0,CONFIRMED,0
10.28194593,3.4366,1110.0,2.53,55.0,0.168,5196.0,4.593,0.775,15.532,0,0,0,0,CONFIRMED,0
18.11993039,4.2309,1510.0,2.95,60.7,0.206,5196.0,4.593,0.775,15.532,0,0,0,0,CONFIRMED,0
3.78402867,1.9012,426.0,1.7,25.6,0.691,5196.0,4.593,0.775,15.532,0,0,0,0,CONFIRMED,0
5.15448142,3.228,698.0,2.94,48.1,0.933,5431.0,4.457,0.884,15.365,0,0,0,0,CONFIRMED,0
33.80364366,11.4813,13500.0,20.7,529.9,0.023,5855.0,3.999,1.796,13.109,0,1,0,0,FALSE POSITIVE,2
5.743469797,3.4412,1240.0,3.13,79.7,0.001,5897.0,4.531,0.891,15.543,0,0,0,0,CONFIRMED,0
39.4759093,2.968,1010.0,4.06,26.6,0.938,6225.0,4.45,1.031,15.229,0,0,0,0,CANDIDATE,1
19.97448524,4.23479,40300.0,26.56,1398.8,0.886,6108.0,4.471,0.997,15.217,0,1,0,0,FALSE POSITIVE,2
3.166353562,3.3129,1470.0,3.82,128.3,0.032,6007.0,4.47,0.998,15.603,0,0,0,0,CONFIRMED,0
23.89963441,3.81881,21000.0,44.04,547.8,1.245,6192.0,4.503,0.924,15.453,0,1,1,0,FALSE POSITIVE,2
3.388012244,2.6849,280.0,2.11,30.6,0.433,5553.0,4.221,1.25,15.065,0,0,0,0,CONFIRMED,0
5.83909761,3.1915,274.0,2.06,25.2,0.341,5553.0,4.221,1.25,15.065,0,0,0,0,CONFIRMED,0
1.620467654,2.1888,160.0,1.57,22.7,0.271,5553.0,4.221,1.25,15.065,0,0,0,0,CONFIRMED,0
10.6816951,3.605,308.0,2.3,21.9,0.646,5553.0,4.221,1.25,15.065,0,0,0,0,CONFIRMED,0
6.104849417,4.6912,2090.0,3.18,293.7,0.041,5085.0,4.584,0.712,15.017,0,0,0,0,CONFIRMED,0
3.578780566,2.91089,11400.0,10.43,1838.4,0.079,5524.0,4.421,0.994,13.938,0,0,0,0,CONFIRMED,0
3.187067566,3.119,1040.0,23.88,37.2,1.234,5450.0,4.552,0.811,15.653,0,1,1,0,FALSE POSITIVE,2
5.826657508,2.9183,1540.0,4.09,81.1,0.033,5561.0,4.362,1.06,15.843,0,0,0,0,CONFIRMED,0
12.41216347,3.739,611.0,2.58,25.6,0.021,5561.0,4.362,1.06,15.843,0,0,0,0,CONFIRMED,0
18.74649011,3.895,797.0,3.05,26.7,0.508,5561.0,4.362,1.06,15.843,0,0,0,0,CONFIRMED,0
20.86021229,5.1937,1910.0,5.5,117.0,0.066,6035.0,4.22,1.257,15.237,0,0,0,0,CONFIRMED,0
42.63427848,6.1998,1720.0,5.22,78.7,0.142,6035.0,4.22,1.257,15.237,0,0,0,0,CONFIRMED,0
87.6476068,8.871,1010.0,4.0,37.5,0.147,6035.0,4.22,1.257,15.237,0,0,0,0,CONFIRMED,0
9.61731426,3.8692,234.0,1.94,18.2,0.331,6035.0,4.22,1.257,15.237,0,0,0,0,CANDIDATE,1
9.467821474,2.4327,2240.0,2.13,124.7,0.081,3582.0,4.807,0.458,15.073,0,0,0,0,CONFIRMED,0
0.893040969,1.0981,742.0,1.24,87.8,0.009,3582.0,4.807,0.458,15.073,0,0,0,0,CONFIRMED,0
4.942783419,3.25346,11100.0,10.62,2040.7,0.566,5514.0,4.459,0.978,13.758,0,0,0,0,CONFIRMED,0
20.83426731,4.0454,988.0,2.74,45.1,0.256,5537.0,4.549,0.88,15.412,0,0,0,0,CONFIRMED,0
9.94602357,3.3862,995.0,3.12,51.0,0.035,5344.0,4.365,1.013,15.596,0,0,0,0,CONFIRMED,0
1.04562195,1.8955,213.0,1.45,25.3,0.037,5344.0,4.365,1.013,15.596,0,0,0,0,CONFIRMED,0
5.71462396,2.336,298.0,1.78,16.7,0.503,5344.0,4.365,1.013,15.596,0,0,0,0,CONFIRMED,0
102.9641952,15.735,1900.0,39.0,86.1,0.922,5047.0,3.066,7.119,13.608,0,1,0,0,FALSE POSITIVE,2
8.14515981,5.073,447.0,3.43,32.2,0.965,5896.0,4.197,1.24,14.925,0,0,0,0,CONFIRMED,0
18.9985279,4.529,431.0,43.17,16.9,1.3,5896.0,4.197,1.24,14.925,0,0,0,0,CONFIRMED,0
4.24439049,3.282,174.0,2.07,15.1,0.949,5896.0,4.197,1.24,14.925,0,0,0,0,CONFIRMED,0
90.1240507,11.649,3020.0,7.12,57.9,0.698,6520.0,4.375,1.215,14.96,0,0,0,0,CANDIDATE,1
28.5742692,4.9427,825.0,2.32,97.1,0.068,5551.0,4.508,0.812,13.771,0,0,0,0,CONFIRMED,0
856.672115,23.144,858.0,3.87,39.2,0.1158,6449.0,4.232,1.309,13.997,0,0,0,0,CANDIDATE,1
0.689210173,1.6169,195.0,1.32,93.4,0.154,5630.0,4.505,0.954,13.248,0,0,0,0,CANDIDATE,1
7.34373964,1.1784,574.0,1.84,32.2,0.185,5757.0,4.597,0.762,14.657,0,0,0,0,CANDIDATE,1
0.445277068,3.539,187.0,35.74,28.9,1.2962,6167.0,4.444,1.064,15.343,1,0,0,1,FALSE POSITIVE,2
0.379463865,0.86896,1970.0,59.56,458.6,1.246,5075.0,3.892,1.783,13.787,0,1,0,0,FALSE POSITIVE,2
9.88047978,2.78458,18500.0,23.6,534.5,1.02,6113.0,4.512,0.917,15.212,0,1,0,0,FALSE POSITIVE,2
4.6484156,38.1939,128.0,5.06,91.7,0.968,6980.0,3.577,3.482,10.963,1,0,0,0,FALSE POSITIVE,2
17.51201477,1.8248,4510.0,13.66,322.3,0.994,6224.0,4.33,1.132,12.336,0,1,0,0,FALSE POSITIVE,2
3.9886021,1.7376,674.0,34.39,37.1,0.06,4813.0,2.472,13.652,6.974,0,0,0,0,CANDIDATE,1
0.533059312,1.8621,1500.0,133.56,179.6,1.263,8523.0,3.559,4.051,7.748,0,0,0,0,CANDIDATE,1
0.525154153,2.1441,748.0,23.61,116.1,1.226,5582.0,4.497,0.846,15.058,0,1,1,0,FALSE POSITIVE,2
1.303861044,4.0541,598.0,27.85,140.6,1.258,5758.0,4.475,0.902,13.555,0,0,1,1,FALSE POSITIVE,2
2.55549176,9.083,114.0,23.35,24.3,1.228,5948.0,4.508,0.901,14.554,0,0,1,0,FALSE POSITIVE,2
2.947376671,2.0911,433.0,403.59,62.3,2.641,8090.0,4.002,2.234,10.47,0,1,0,0,FALSE POSITIVE,2
224.7789355,11.1899,3490.0,7.67,235.7,0.652,5873.0,4.293,1.235,13.492,0,0,0,0,CONFIRMED,0
0.890110752,0.8774,322.0,1.25,19.6,0.216,4768.0,4.628,0.711,15.723,0,1,1,0,FALSE POSITIVE,2
5.76573396,2.924,248.0,7.47,22.2,0.708,5772.0,3.364,4.434,14.313,0,0,1,0,FALSE POSITIVE,2
7.42608123,3.6379,443.0,2.47,37.5,0.097,6049.0,4.353,1.176,14.818,0,0,0,0,CONFIRMED,0
15.9868932,4.158,179.0,1.62,10.9,0.533,6049.0,4.353,1.176,14.818,0,0,0,0,CONFIRMED,0
0.73094589,4.32,250.0,17.12,37.5,1.169,5901.0,4.553,0.848,15.401,1,0,1,0,FALSE POSITIVE,2
18.92537246,3.9835,641.0,13.92,41.0,0.806,4941.0,3.317,4.885,14.604,0,0,0,0,CONFIRMED,0
0.933749106,4.256,186.0,3.22,136.3,0.736,6215.0,3.849,2.188,13.079,1,0,1,1,FALSE POSITIVE,2
2.037440623,3.442,119.0,1.19,27.0,0.715,6253.0,4.415,1.015,14.187,0,0,1,1,FALSE POSITIVE,2
129995.7784,9.408,1470.0,2.99,35.7,0.7127,4500.0,4.572,0.726,13.447,0,0,0,0,CANDIDATE,1
31.5925809,13.566,145.0,1.78,25.5,0.283,5676.0,4.1,1.487,13.29,0,0,0,0,CONFIRMED,0
17.157236,11.284,110.0,1.55,23.6,0.238,5676.0,4.1,1.487,13.29,0,0,0,0,CANDIDATE,1
1.97376085,1.82542,30200.0,8.78,1252.5,0.337,3807.0,4.762,0.503,15.715,0,0,0,0,CONFIRMED,0
13.11896244,4.3045,372.0,8.25,267.4,0.042,7221.0,3.488,4.24,9.275,0,0,0,0,CANDIDATE,1
4.618767792,5.9957,4400.0,7.48,270.1,0.766,6013.0,4.381,1.033,13.652,0,1,1,1,FALSE POSITIVE,2
7.82187328,3.8417,42.2,2.78,37.2,0.005,7221.0,3.488,4.24,9.275,0,0,0,0,CANDIDATE,1
53.5057611,10.5616,196.0,2.52,71.2,0.46,6247.0,4.016,1.762,9.582,0,0,0,0,CANDIDATE,1
2.785821236,3.5599,68.9,1.69,53.6,0.893,6202.0,4.026,1.733,8.224,0,0,0,0,CONFIRMED,0
52.56901867,6.7507,26900.0,78.54,184.3,1.197,7240.0,4.178,1.717,9.729,0,1,0,0,FALSE POSITIVE,2
3.411758679,3.158,571.0,14.71,35.6,1.213,3995.0,4.71,0.561,15.258,0,0,1,0,FALSE POSITIVE,2
0.525426427,1.0801,325.0,1.45,63.6,0.113,5791.0,4.575,0.802,14.797,0,1,1,1,FALSE POSITIVE,2
1.269091415,1.4647,341.0,1.41,73.5,0.412,5041.0,4.576,0.766,13.999,0,0,0,0,CONFIRMED,0
2.853133997,1.465,277.0,1.36,39.7,0.698,5041.0,4.576,0.766,13.999,0,0,0,0,CONFIRMED,0
6.79685353,3.1702,393.0,2.01,29.8,0.62,6061.0,4.486,0.97,15.391,0,0,0,0,CANDIDATE,1
8.667822346,4.9658,2120.0,67.37,187.6,1.276,6266.0,3.923,1.889,13.03,0,1,1,1,FALSE POSITIVE,2
1.475323222,2.3155,155.0,5.88,27.2,0.136,4941.0,3.317,4.885,14.604,0,0,0,0,CONFIRMED,0
4.15246118,2.5755,223.0,7.62,24.5,0.639,4941.0,3.317,4.885,14.604,0,0,0,0,CONFIRMED,0
8.7348852,4.49,271.0,1.59,24.8,0.314,5982.0,4.493,0.96,14.794,0,0,0,0,CONFIRMED,0
10.26547688,3.733,400.0,1.81,20.1,0.69,5699.0,4.553,0.853,15.212,0,0,1,1,FALSE POSITIVE,2
13.4471791,3.0454,1430.0,5.24,105.3,0.963,6276.0,4.405,1.041,14.0,0,0,0,0,CANDIDATE,1
3.305577989,2.5903,18000.0,25.89,39.6,1.145,5534.0,4.629,0.707,15.537,0,1,0,0,FALSE POSITIVE,2
4.800653901,9.0419,15300.0,16.91,298.0,0.785,6715.0,4.347,1.241,13.32,0,1,0,0,FALSE POSITIVE,2
15.06649901,5.9885,36300.0,56.44,154.6,1.018,5751.0,4.028,1.626,13.855,0,1,1,1,FALSE POSITIVE,2
34.82008158,11.1711,18800.0,11.36,882.6,0.663,5114.0,4.522,0.784,15.187,0,1,0,0,FALSE POSITIVE,2
0.651784374,2.0141,2780.0,33.65,195.2,1.224,5555.0,4.375,1.061,14.997,1,0,0,1,FALSE POSITIVE,2
1.353771892,7.012,1350.0,430.99,76.7,1.203,4283.0,2.012,15.76,10.523,0,1,0,0,FALSE POSITIVE,2
18.95491633,24.249,868.0,71.39,249.3,1.228,6362.0,3.761,2.534,10.988,1,0,0,0,FALSE POSITIVE,2
4.348866254,3.2797,626.0,2436.69,56.3,1.187,3598.0,0.65,101.451,10.68,0,1,0,0,FALSE POSITIVE,2
47.93094546,2.6897,2140.0,68.02,221.1,1.272,8214.0,4.104,1.938,10.376,0,1,0,0,FALSE POSITIVE,2
3.99751422,3.686,32.8,2.98,6.1,0.0303,5066.0,3.122,5.324,10.733,1,0,0,0,FALSE POSITIVE,2
1.592633181,5.5605,633.0,1.56,66.9,0.003,4506.0,4.626,0.651,15.47,0,1,1,1,FALSE POSITIVE,2
67.5923754,12.249,4160.0,12.1,60.9,0.728,6038.0,4.082,1.744,13.675,0,0,0,0,CANDIDATE,1
17.02902786,4.645,569.0,2.54,29.8,0.202,5839.0,4.327,1.067,15.381,0,0,0,0,CONFIRMED,0
6.84619236,3.529,247.0,1.67,17.7,0.077,5839.0,4.327,1.067,15.381,0,0,0,0,CONFIRMED,0
67.8321638,7.358,508.0,2.39,15.5,0.027,5839.0,4.327,1.067,15.381,0,0,0,0,CONFIRMED,0
43.1312147,3.198,448.0,2.39,11.8,0.67,5839.0,4.327,1.067,15.381,0,0,0,0,CONFIRMED,0
1.224866441,1.7086,196.0,1.54,21.1,0.286,5553.0,4.32,1.107,15.376,0,0,0,0,CONFIRMED,0
37.8102649,8.733,570.0,2.33,35.2,0.061,6085.0,4.451,0.973,14.633,0,0,0,0,CANDIDATE,1
25.93406406,4.6142,415.0,2.48,42.2,0.014,5952.0,4.287,1.225,13.703,0,0,0,0,CONFIRMED,0
83.4463485,6.536,503.0,2.73,36.1,0.058,5952.0,4.287,1.225,13.703,0,0,0,0,CONFIRMED,0
7.04710032,2.926,401.0,25.2,24.0,1.195,5766.0,4.363,1.068,14.928,0,0,1,1,FALSE POSITIVE,2
12.99204853,6.0175,271.0,2.03,38.7,0.091,5765.0,4.236,1.242,13.974,0,0,0,0,CONFIRMED,0
11.11620211,4.211,4840.0,8.96,115.3,0.937,6122.0,4.471,0.996,15.38,0,1,1,0,FALSE POSITIVE,2
1.922861499,3.5734,1920.0,5.09,103.4,0.943,5778.0,4.531,0.911,14.942,0,1,1,1,FALSE POSITIVE,2
0.635445336,1.8592,2550.0,19.0,182.2,1.253,3920.0,4.7,0.55,15.432,0,1,1,1,FALSE POSITIVE,2
1.665784138,1.8946,2010.0,97.27,148.0,1.27,6261.0,3.686,2.789,11.84,0,1,1,0,FALSE POSITIVE,2
55.6639167,23.546,3410.0,34.14,103.4,1.298,5587.0,4.528,0.853,15.593,0,1,1,0,FALSE POSITIVE,2
52.09081627,8.6388,2890.0,7.14,243.5,0.065,6198.0,4.237,1.324,13.914,0,0,0,0,CONFIRMED,0
7.1548608,7.694,780.0,7.41,24.2,0.9848,7443.0,4.166,1.739,12.616,0,0,0,0,FALSE POSITIVE,2
4.28746668,1.5693,790.0,2.29,19.4,0.374,5296.0,4.576,0.815,11.631,0,0,0,0,CANDIDATE,1
2.002779769,2.231,261.0,1.42,22.2,0.242,5346.0,4.44,0.892,14.606,0,0,1,0,FALSE POSITIVE,2
8.18739443,3.0472,518.0,1.92,38.4,0.377,5251.0,4.494,0.849,14.138,0,0,0,0,CONFIRMED,0
76.0498163,7.158,446.0,1.75,17.4,0.015,5251.0,4.494,0.849,14.138,0,0,0,0,CONFIRMED,0
3.341799486,2.9254,178.0,1.67,48.8,0.426,5873.0,4.293,1.235,13.492,0,0,0,0,CONFIRMED,0
3.3226948,3.568,78.7,15.33,8.6,0.4722,5234.0,2.41,16.959,11.899,1,0,0,0,FALSE POSITIVE,2
36.97708808,4.737,1270.0,38.6,59.2,1.246,5589.0,4.193,1.239,13.698,0,1,1,1,FALSE POSITIVE,2
1.851409163,10.232,233.0,20.42,54.4,1.1117,7117.0,4.176,1.469,13.473,0,0,0,0,FALSE POSITIVE,2
1.303859704,2.8239,36.7,0.98,34.7,0.674,6802.0,4.103,1.521,11.558,0,0,1,1,FALSE POSITIVE,2
145.5624926,5.4126,2930.0,40.15,58.1,1.274,6148.0,4.346,1.095,13.884,0,1,1,0,FALSE POSITIVE,2
3.749105745,1.9826,183.0,1.68,38.0,0.942,5751.0,4.447,0.983,13.333,0,0,0,0,CONFIRMED,0
11.08956602,6.2877,148.0,3.51,38.9,0.02,6353.0,3.698,2.867,12.808,0,0,0,0,CONFIRMED,0
7.37290344,2.172,205.0,2.67,19.1,0.993,5973.0,4.371,1.07,13.835,0,0,0,0,CANDIDATE,1
7.24476126,2.3145,58.0,0.65,27.2,0.04,5370.0,4.494,0.874,11.157,0,0,0,1,FALSE POSITIVE,2
119.0624882,3.1188,5370.0,10.4,71.6,0.968,5697.0,4.392,0.92,15.289,0,0,0,0,CANDIDATE,1
8.70798309,2.4904,1420.0,2.01,28.1,0.063,4362.0,4.722,0.554,15.842,0,0,0,0,CONFIRMED,0
14.8623076,3.161,840.0,1.57,14.4,0.324,4362.0,4.722,0.554,15.842,0,0,0,0,CANDIDATE,1
4.17634276,2.335,532.0,1.23,14.9,0.142,4362.0,4.722,0.554,15.842,0,0,0,0,CONFIRMED,0
27.40229859,6.8491,748.0,3.63,79.3,0.022,6198.0,4.237,1.324,13.914,0,0,0,0,CONFIRMED,0
3.179267286,1.0246,201.0,1.21,41.0,0.171,5511.0,4.554,0.857,12.55,0,0,0,0,CONFIRMED,0
10.38122447,2.715,802.0,2.18,41.9,0.319,5095.0,4.566,0.78,13.562,0,0,0,0,CONFIRMED,0
24.5709023,3.587,764.0,2.82,26.3,0.945,5095.0,4.566,0.78,13.562,0,0,0,0,CONFIRMED,0
81.221876,4.1135,9880.0,16.59,63.0,1.01,5619.0,4.536,0.874,15.488,0,0,0,0,FALSE POSITIVE,2
0.817026268,2.0799,1150.0,2.92,121.1,0.01,5619.0,4.536,0.874,15.488,0,0,1,1,FALSE POSITIVE,2
3.024092505,2.8021,7770.0,12.14,1225.3,0.424,6063.0,4.261,1.358,13.958,0,0,0,0,CONFIRMED,0
5.670155713,0.9361,537.0,5.85,37.3,1.267,3337.0,5.126,0.183,13.783,0,0,1,0,FALSE POSITIVE,2
1.022678654,1.3712,129.0,1.14,21.6,0.019,5366.0,4.363,1.02,14.803,0,0,0,0,CONFIRMED,0
12.10968709,6.3461,285.0,2.98,33.4,0.924,6021.0,4.093,1.458,14.348,0,0,0,0,CONFIRMED,0
4.75796103,4.66,125.0,1.7,20.9,0.621,6021.0,4.093,1.458,14.348,0,0,0,0,CONFIRMED,0
20.4972755,8.536,243.0,2.96,22.8,0.966,6021.0,4.093,1.458,14.348,0,0,0,0,CONFIRMED,0
13.55480534,2.288,48.3,0.62,16.5,0.497,5370.0,4.494,0.874,11.157,0,0,1,0,FALSE POSITIVE,2
29.74454668,23.2842,66900.0,20.06,765.0,0.337,4889.0,4.569,0.788,11.753,0,1,0,0,FALSE POSITIVE,2
14.15402428,4.47001,61600.0,53.25,930.3,1.1,5850.0,4.404,1.037,12.932,0,1,0,0,FALSE POSITIVE,2
0.844786082,3.5289,2470.0,35.27,245.6,1.297,5705.0,4.452,0.915,15.363,0,1,1,0,FALSE POSITIVE,2
0.848483947,1.4451,1910.0,32.11,185.0,1.264,5941.0,4.504,0.936,15.323,0,1,0,0,FALSE POSITIVE,2
11.99097576,5.7401,2120.0,37.47,102.8,1.269,6110.0,4.352,1.072,14.977,0,1,1,1,FALSE POSITIVE,2
53.5292702,5.668,1090.0,2.28,34.5,0.346,4736.0,4.624,0.708,14.887,0,0,0,0,CONFIRMED,0
0.393726813,2.95,565.0,24.17,64.8,1.1898,6277.0,4.449,1.031,15.025,0,0,0,1,FALSE POSITIVE,2
2.757584622,0.9267,563.0,1.01,19.6,0.093,3683.0,4.84,0.424,15.597,0,0,0,0,CANDIDATE,1
0.928310036,1.1899,376.0,1.16,22.6,0.181,4109.0,4.672,0.602,15.854,0,0,0,0,CONFIRMED,0
13.48457668,5.0197,654.0,3.39,80.8,0.011,6198.0,4.237,1.324,13.914,0,0,0,0,CONFIRMED,0
31.8841473,6.122,910.0,3.7,25.3,0.938,5779.0,4.477,0.974,15.368,0,0,0,0,CONFIRMED,0
